session_id,entity_id,entity_type,if_risk_score,label,anomaly_type,is_cold_start
c73dc3bf2650,dev_1428c6b5,edge_device,0.2535093564636899,normal,none,0
ee50b04c8e44,svc_2f8c9b0e,service_account,0.25348353474165225,normal,none,0
f8ce101deda6,dev_52556f96,edge_device,0.25347679214874225,normal,none,0
3d2fbddcbe22,svc_8e47b6dc,service_account,0.25346479272997013,normal,none,0
876566f16ea0,dev_1428c6b5,edge_device,0.25346415598691574,normal,none,0
1ca2f9eba6a3,dev_1428c6b5,edge_device,0.25345412226511627,normal,none,0
d5ebf638a7b8,user_ff26c9ec,user,0.25344827598802755,normal,none,0
acb9fb22d87e,dev_ab5f9888,edge_device,0.25344681022853616,normal,none,0
0f29084921eb,user_54489d7e,user,0.2534468099874309,normal,none,0
335ad0f7655a,dev_1428c6b5,edge_device,0.2534467361658746,normal,none,0
7259728db541,dev_1428c6b5,edge_device,0.2534326229968019,normal,none,0
3e6a46d8291c,svc_557cd228,service_account,0.25340994436216846,normal,none,0
11df07a361e4,svc_557cd228,service_account,0.2533737083016536,normal,none,0
33c6c97f780c,dev_52556f96,edge_device,0.25335049536818866,normal,none,0
1d663ea93366,user_4c67d7fa,user,0.25333291706257177,normal,none,0
245a193becf9,dev_a5ce7ffe,edge_device,0.25331381370462214,normal,none,0
cb664b3f7de9,dev_a5ce7ffe,edge_device,0.2532963011234621,normal,none,0
b0594469ef39,user_70658c5a,user,0.2532597916102083,normal,none,0
a0f03a195aeb,svc_2f8c9b0e,service_account,0.25319825052785544,normal,none,0
e72c84eab089,dev_09c9cb1b,edge_device,0.25313071661519826,normal,none,0
46e8d7de73f6,svc_8e47b6dc,service_account,0.2530587352806182,normal,none,0
b89e31f18fb3,dev_1428c6b5,edge_device,0.2530500360217975,normal,none,0
da2fea74f024,dev_ab5f9888,edge_device,0.2530444726504111,normal,none,0
32aba5bb1b73,dev_1428c6b5,edge_device,0.25298744211874646,normal,none,0
26ede8f0a98c,user_ff26c9ec,user,0.25297998283203094,normal,none,0
0974fc49806c,dev_1428c6b5,edge_device,0.25295676103570636,normal,none,0
1730c940e4dd,dev_1428c6b5,edge_device,0.2528586184581149,normal,none,0
eb285e612a27,dev_09c9cb1b,edge_device,0.25285498184389715,normal,none,0
f57750cb031f,svc_557cd228,service_account,0.2528470613182957,normal,none,0
01a63f1045c1,user_05fb4741,user,0.252811928597986,normal,none,0
20087c0e9b48,dev_a5ce7ffe,edge_device,0.2527513759273829,normal,none,0
596989fca64b,dev_09c9cb1b,edge_device,0.25274778680482013,normal,none,0
742b9c0c888d,dev_a5ce7ffe,edge_device,0.2527197235067078,normal,none,0
09e52b5772a1,dev_09c9cb1b,edge_device,0.25267498163391655,normal,none,0
3bb07fea7b96,dev_a5ce7ffe,edge_device,0.2526699371202009,normal,none,0
a00caf528c0c,dev_ab5f9888,edge_device,0.25260663309177156,normal,none,0
648476a42e3b,dev_180f6880,edge_device,0.2525404433542661,normal,none,0
2d61a32b431c,svc_8e47b6dc,service_account,0.2524813018360207,normal,none,0
55fc98983e32,dev_ab5f9888,edge_device,0.252470150062181,normal,none,0
4fdc9359e092,dev_52556f96,edge_device,0.2524629093172841,normal,none,0
a1084681a31b,dev_1428c6b5,edge_device,0.2524584527404848,normal,none,0
a051d6781a32,dev_ab5f9888,edge_device,0.2524277153259528,normal,none,0
da88d467f2eb,dev_1428c6b5,edge_device,0.25237505793364784,normal,none,0
590bc3f9da29,svc_8e47b6dc,service_account,0.2523734366506063,normal,none,0
591f7ba0af77,svc_557cd228,service_account,0.2523541767409652,normal,none,0
6296b706e31c,dev_52556f96,edge_device,0.25233270275795555,normal,none,0
15a6212daf44,dev_a5ce7ffe,edge_device,0.25232936849398047,normal,none,0
fd768c62f58c,dev_5db0d72f,edge_device,0.2522972706511251,normal,none,0
f3bdf5c5b535,dev_52556f96,edge_device,0.25228199378990107,normal,none,0
457467502df8,dev_52556f96,edge_device,0.25222343391555835,normal,none,0
06a8343d939d,dev_1428c6b5,edge_device,0.2522104763509157,normal,none,0
15ce26110c83,dev_5db0d72f,edge_device,0.25215997747078495,normal,none,0
2914b0485788,dev_a5ce7ffe,edge_device,0.25212621465701673,normal,none,0
38337f346588,svc_c0fa647c,service_account,0.25207894002440534,normal,none,0
989871a6d848,svc_8e47b6dc,service_account,0.25203033505286815,normal,none,0
07dd1a6d71b0,dev_a5ce7ffe,edge_device,0.2520017023334887,normal,none,0
9fa031ced6df,dev_09c9cb1b,edge_device,0.2519734598901784,normal,none,0
fa705f78dfc0,dev_a5ce7ffe,edge_device,0.25195055429159635,normal,none,0
31f3e6cc595a,dev_09c9cb1b,edge_device,0.2519301903436994,normal,none,0
ec31b68f4a98,dev_1428c6b5,edge_device,0.25189419127695534,normal,none,0
c5dcb50c6468,dev_09c9cb1b,edge_device,0.25172552989039093,normal,none,0
e81b96add2c7,svc_8e47b6dc,service_account,0.25162737779735933,normal,none,0
06b56c904752,user_1a61615c,user,0.251604255914224,normal,none,0
752f399c38f1,dev_1428c6b5,edge_device,0.251601570751057,normal,none,0
51ceadb995fe,dev_5db0d72f,edge_device,0.2515903261024364,normal,none,0
17970981f747,dev_1428c6b5,edge_device,0.25157004332068794,normal,none,0
ef7894fc79e4,user_f4151d50,user,0.2515082644862204,normal,none,0
bf225bd61315,dev_a5ce7ffe,edge_device,0.25139846461059867,normal,none,0
d28c529b3d03,dev_a5ce7ffe,edge_device,0.2513838085118093,normal,none,0
d92122484f9e,user_3880f310,user,0.25136272930608744,normal,none,0
f6fde4c1bf8c,dev_5db0d72f,edge_device,0.25135809753829164,normal,none,0
9d5bcc999b27,dev_a5ce7ffe,edge_device,0.25135155283681687,normal,none,0
65ac5b63d451,dev_a5ce7ffe,edge_device,0.25127395157106347,normal,none,0
5332dd408886,dev_09c9cb1b,edge_device,0.2512468696881844,normal,none,0
c7563c77430e,dev_52556f96,edge_device,0.2511807413316256,normal,none,0
79c1b2679926,dev_a5ce7ffe,edge_device,0.25114363611029406,normal,none,0
36df60646f9f,dev_a5ce7ffe,edge_device,0.2511009615305322,normal,none,0
d051e3cf6282,dev_a5ce7ffe,edge_device,0.25105438804353997,normal,none,0
1dadc8d4794c,dev_a5ce7ffe,edge_device,0.25101050530090074,normal,none,0
38fa09fe0f2a,dev_52556f96,edge_device,0.2508977296575364,normal,none,0
0b34938916db,dev_a5ce7ffe,edge_device,0.2508629041633775,normal,none,0
1094ec757df3,dev_a5ce7ffe,edge_device,0.25086183805789763,normal,none,0
3ea308dc5605,dev_1428c6b5,edge_device,0.2508233623691203,normal,none,0
98d9b399420a,dev_1428c6b5,edge_device,0.2508161009220254,normal,none,0
e0b584c7e8ef,dev_ab5f9888,edge_device,0.25078055135534716,normal,none,0
3e9edf339b62,dev_a5ce7ffe,edge_device,0.2507592657282502,normal,none,0
b26839150bae,svc_c0fa647c,service_account,0.25074560129513435,normal,none,0
c45d61a9b42c,user_48d8b851,user,0.250714901289545,normal,none,0
d166c7fc7a94,svc_c0fa647c,service_account,0.2507090390195447,normal,none,0
fae3e4b47c99,dev_ab5f9888,edge_device,0.25069640368051016,normal,none,0
fcdd8bc007b6,dev_a5ce7ffe,edge_device,0.25065889538748304,normal,none,0
4007a6bb901a,dev_1428c6b5,edge_device,0.2506473394351227,normal,none,0
e8e88c27c929,dev_1428c6b5,edge_device,0.25062142830173045,normal,none,0
b22bb5f18538,dev_1428c6b5,edge_device,0.25046407167008583,normal,none,0
3ff9da1b69ae,dev_1428c6b5,edge_device,0.2503729362663493,normal,none,0
ca545e170bd0,dev_180f6880,edge_device,0.25035874161494354,normal,none,0
c8dcb435f7ca,dev_a5ce7ffe,edge_device,0.2503423509183887,normal,none,0
6e19ba564ba5,dev_09c9cb1b,edge_device,0.2502784546355853,normal,none,0
d9e631a31a7d,dev_52556f96,edge_device,0.25025468345292784,normal,none,0
646501096ede,dev_52556f96,edge_device,0.2502507227869754,normal,none,0
9c155d20a45c,dev_a5ce7ffe,edge_device,0.25024692669574544,normal,none,0
87f42ba89c2b,svc_557cd228,service_account,0.2502435844736361,normal,none,0
63a58e4f01d8,dev_a5ce7ffe,edge_device,0.2501882237471058,normal,none,0
375cec499da2,dev_a5ce7ffe,edge_device,0.25010602317989666,normal,none,0
25cfcff13220,dev_1428c6b5,edge_device,0.2500625777572482,normal,none,0
6d6e4cce07ff,user_3880f310,user,0.2500175111989329,normal,none,0
3a8b03f44b6b,user_9b81f6fa,user,0.2500112002937909,normal,none,0
2571b100a755,dev_a5ce7ffe,edge_device,0.2500080920136639,normal,none,0
078089b0e3ea,user_850ca2b6,user,0.24996633838060725,normal,none,0
1a6bf356b827,user_9b81f6fa,user,0.24992564019900199,normal,none,0
a64c3b3e36df,dev_52556f96,edge_device,0.24986829101956443,normal,none,0
a8a46f256307,dev_a5ce7ffe,edge_device,0.24980572766832662,normal,none,0
95c4a91146c9,dev_1428c6b5,edge_device,0.2498023608979145,normal,none,0
fc462c8e9518,dev_09c9cb1b,edge_device,0.2497676655921814,normal,none,0
302dff1afec9,dev_a5ce7ffe,edge_device,0.24975886276320264,normal,none,0
8db35adbe3b4,dev_a5ce7ffe,edge_device,0.24975705709914373,normal,none,0
b97c7c6ccfda,svc_c0fa647c,service_account,0.2497191303886657,normal,none,0
a3a470cacf28,svc_2f8c9b0e,service_account,0.2497143329096166,normal,none,0
3bdf06b666c7,dev_a5ce7ffe,edge_device,0.24970324353743176,normal,none,0
45d8fdcf28f4,dev_1428c6b5,edge_device,0.24965148748638036,normal,none,0
09100870bef6,dev_a5ce7ffe,edge_device,0.24964204453750566,normal,none,0
d3c742f89fc9,dev_1428c6b5,edge_device,0.249566456139541,normal,none,0
0683fba48141,user_9b81f6fa,user,0.2495011817140528,normal,none,0
5576bd012845,dev_a5ce7ffe,edge_device,0.24949833226656698,normal,none,0
ff6294c30c5e,dev_a5ce7ffe,edge_device,0.24941039909360196,normal,none,0
b4659cec78ea,svc_557cd228,service_account,0.24935706749945355,normal,none,0
e4fffbd7d612,svc_8e47b6dc,service_account,0.2493055789147899,normal,none,0
8457a57cf93e,svc_c0fa647c,service_account,0.2492774919696701,normal,none,0
a9b1f0f40dd4,dev_1428c6b5,edge_device,0.24925348436720174,normal,none,0
8c708e9a2256,dev_09c9cb1b,edge_device,0.2492360114861866,normal,none,0
3eeea675a67c,dev_5db0d72f,edge_device,0.24921612880575125,normal,none,0
d5b5be26d72e,svc_76897e89,service_account,0.2491487861485039,normal,none,0
b6dfb73b18a3,dev_a5ce7ffe,edge_device,0.2491474977323378,normal,none,0
71548e329a17,svc_c0fa647c,service_account,0.2491410367952503,normal,none,0
33e6ec12df68,dev_1428c6b5,edge_device,0.24911812967548183,normal,none,0
9fd09238e076,dev_ab5f9888,edge_device,0.24910335613271045,normal,none,0
1dfdb9187241,dev_1428c6b5,edge_device,0.2490913068410522,normal,none,0
a35086163e0a,svc_557cd228,service_account,0.24908582646707417,normal,none,0
3666d5fa55b4,dev_1428c6b5,edge_device,0.24901918404184029,normal,none,0
ddf406b9a509,dev_a5ce7ffe,edge_device,0.24897156067042284,normal,none,0
7a432abb82e4,dev_09c9cb1b,edge_device,0.24897155225474138,normal,none,0
1ad10edad320,svc_557cd228,service_account,0.24897075983866354,normal,none,0
3408976c19b1,svc_8e47b6dc,service_account,0.24891809351116265,normal,none,0
c2ef17ce7f3a,dev_52556f96,edge_device,0.24887890466331059,normal,none,0
7a5a1d0f1690,dev_52556f96,edge_device,0.24884370954595048,normal,none,0
9bdb67448409,dev_09c9cb1b,edge_device,0.24882792836075218,normal,none,0
7c8bc23e2278,dev_09c9cb1b,edge_device,0.24882238361522135,normal,none,0
f250d6c8b460,dev_1428c6b5,edge_device,0.24875388468483067,normal,none,0
ae8d282a5891,dev_a5ce7ffe,edge_device,0.24874386461656917,normal,none,0
6cfe7f4afb34,dev_a5ce7ffe,edge_device,0.24871825066541856,normal,none,0
16e1381657a0,dev_1428c6b5,edge_device,0.2486612429176654,normal,none,0
07ed680cda22,dev_09c9cb1b,edge_device,0.24860396914278463,normal,none,0
a17eb3da5649,dev_09c9cb1b,edge_device,0.24860018002701895,normal,none,0
a6a8ba3f594a,dev_09c9cb1b,edge_device,0.2485977653792648,normal,none,0
85fdae85c1d4,dev_1428c6b5,edge_device,0.24859501825798838,normal,none,0
247925ac3470,svc_8e47b6dc,service_account,0.24855607503163024,normal,none,0
aac7fdcee97a,svc_557cd228,service_account,0.24855602815176472,normal,none,0
fffc712373ce,dev_ab5f9888,edge_device,0.24848247709618662,normal,none,0
733d463bbe0a,dev_a5ce7ffe,edge_device,0.2484800492436291,normal,none,0
49cefba1d641,dev_a5ce7ffe,edge_device,0.24847962251104572,normal,none,0
28cd730ac08f,dev_ab5f9888,edge_device,0.2484586454920725,normal,none,0
02a600296163,dev_a5ce7ffe,edge_device,0.24844357527143693,normal,none,0
4d86ece5a87f,svc_c0fa647c,service_account,0.24838405898193402,normal,none,0
7fdcd3975701,dev_09c9cb1b,edge_device,0.24837895454670672,normal,none,0
4c2afb47ae66,dev_ab5f9888,edge_device,0.24837112982011875,normal,none,0
033e9cf152ea,dev_a5ce7ffe,edge_device,0.2483707852831746,normal,none,0
812293aa1747,user_df0bfbcc,user,0.2483365494180224,normal,none,0
b5804dcf2395,dev_5db0d72f,edge_device,0.2482785904486401,normal,none,0
d6fb53db080b,dev_a5ce7ffe,edge_device,0.2482128206805682,normal,none,0
b7e308296358,dev_ab5f9888,edge_device,0.24816249405110677,normal,none,0
ed99aec071ea,dev_a5ce7ffe,edge_device,0.24815413675837272,normal,none,0
18add2e64b95,svc_c0fa647c,service_account,0.24808132914692335,normal,none,0
8b20fbfba5b3,dev_a5ce7ffe,edge_device,0.2479594301935691,normal,none,0
e19e88d01434,user_54489d7e,user,0.24793555581715454,anomaly,device_spoofing,0
619c93b1e9d1,dev_1428c6b5,edge_device,0.2478880253130375,normal,none,0
b30a4c0e4ff8,dev_a5ce7ffe,edge_device,0.247865293388133,normal,none,0
b7c010664a04,user_b3163d00,user,0.2478571860243204,normal,none,0
09aa806aaf31,svc_8e47b6dc,service_account,0.24785571595626213,normal,none,0
a9062f4e1678,dev_ab5f9888,edge_device,0.24784146291893594,normal,none,0
721b3c55a93a,dev_1428c6b5,edge_device,0.24783266736068452,normal,none,0
6dfba7987ca2,dev_a5ce7ffe,edge_device,0.24781760450251508,normal,none,0
cfb40e2e59d8,dev_1428c6b5,edge_device,0.24779600061235796,normal,none,0
e69c72ee03a3,dev_09c9cb1b,edge_device,0.24779485785104674,normal,none,0
e051ed464dcf,svc_8e47b6dc,service_account,0.2477944968960435,normal,none,0
fc6fb0d72e5b,svc_c0fa647c,service_account,0.2477073822606102,normal,none,0
6e62ff7bdb33,user_70658c5a,user,0.24760181660849637,normal,none,0
25bd62ee42f1,user_4c67d7fa,user,0.2475773082754213,normal,none,0
3d4b5781c13a,dev_ab5f9888,edge_device,0.24750281015699557,normal,none,0
d78aea36cbcf,svc_8e47b6dc,service_account,0.2474579212576778,normal,none,0
f66fa9bfae58,dev_1428c6b5,edge_device,0.2473533310443753,normal,none,0
f1331f8bfd3c,user_9f48adab,user,0.24732579871857344,normal,none,0
c24ba2984739,dev_a5ce7ffe,edge_device,0.2473147146700628,normal,none,0
da0a434f31ed,user_5d08b4fd,user,0.24725864790327814,normal,none,0
c9e72ebe4caf,dev_a5ce7ffe,edge_device,0.24723910078615413,normal,none,0
dfb1a89adcc6,svc_c0fa647c,service_account,0.24720125518383565,normal,none,0
acdf08afc0a7,user_df0bfbcc,user,0.2471984438112707,normal,none,0
0ac076ab590d,user_3880f310,user,0.24719310442421644,normal,none,0
7b147b6d02ee,dev_5db0d72f,edge_device,0.24718803505638154,normal,none,0
dbff0aaee8e9,svc_8e47b6dc,service_account,0.2471419175133485,normal,none,0
b4e726a3fcec,dev_ab5f9888,edge_device,0.2470641290459881,normal,none,0
3a270befa911,user_b3163d00,user,0.247031786686459,normal,none,0
8f0cb7f7cc23,dev_09c9cb1b,edge_device,0.24693925946162829,normal,none,0
911c39cba9e4,svc_c0fa647c,service_account,0.24693806178098907,normal,none,0
e2522ec2cfe3,user_9b81f6fa,user,0.24691076116558378,normal,none,0
f8c5cd59a00e,svc_557cd228,service_account,0.24683745920610628,normal,none,0
eb72dbe64a26,dev_a5ce7ffe,edge_device,0.2468225143185021,normal,none,0
348cad98e605,svc_8e47b6dc,service_account,0.24678747079544486,normal,none,0
c9c4aeaa426a,dev_a5ce7ffe,edge_device,0.24678389834703812,normal,none,0
cd224a8ccf74,dev_09c9cb1b,edge_device,0.24676096373515136,normal,none,0
8a7935def368,user_d8a3b805,user,0.2467177799126192,normal,none,0
5fbabf8582b1,svc_8e47b6dc,service_account,0.2467149974004035,normal,none,0
ba62b436c726,svc_8e47b6dc,service_account,0.2467009502743163,normal,none,0
e1bbfb2d1d35,dev_52556f96,edge_device,0.2466800278237741,normal,none,0
7ea9cda90bca,dev_a5ce7ffe,edge_device,0.24666038348457905,normal,none,0
9146707a404a,dev_a5ce7ffe,edge_device,0.24663756964768607,normal,none,0
dc20fff9ddfa,svc_8e47b6dc,service_account,0.24662401992657745,normal,none,0
ff86bc909017,svc_8e47b6dc,service_account,0.24660523317098076,normal,none,0
b88a3e8469e5,dev_1428c6b5,edge_device,0.24652113464340486,normal,none,0
f4d5b833f86a,dev_1428c6b5,edge_device,0.24649268462541796,normal,none,0
1ba663bc9512,svc_557cd228,service_account,0.24648703409611122,normal,none,0
78928fc162bd,user_df0bfbcc,user,0.24646192437693223,normal,none,0
07d19af91406,user_b3163d00,user,0.2464014624138315,normal,none,0
0c749b5c7098,dev_ab5f9888,edge_device,0.2463443804371598,normal,none,0
2305e67a9ddb,user_5d08b4fd,user,0.2463332556124296,normal,none,0
14b89e93dc91,dev_1428c6b5,edge_device,0.2462703787264763,normal,none,0
8a3d6a704ccc,dev_a5ce7ffe,edge_device,0.24623477874268823,normal,none,0
68323bad0b25,dev_1428c6b5,edge_device,0.24622218746490687,normal,none,0
cc21e5021a9e,dev_09c9cb1b,edge_device,0.24620113223725063,normal,none,0
b101dca446f0,dev_a5ce7ffe,edge_device,0.24618416896475867,normal,none,0
3c71cda23336,dev_1428c6b5,edge_device,0.24615516338860993,normal,none,0
ceff3932fb2b,dev_a5ce7ffe,edge_device,0.24612010356773492,normal,none,0
fd9428e62890,dev_a5ce7ffe,edge_device,0.24602123976297618,normal,none,0
6afa5d45eac3,dev_ab5f9888,edge_device,0.24590721721170294,normal,none,0
064345c849c1,dev_180f6880,edge_device,0.2459041855706177,normal,none,0
60d4e535cbeb,dev_09c9cb1b,edge_device,0.24588335912723036,normal,none,0
0101128ca6ca,svc_8e47b6dc,service_account,0.24585212256864625,normal,none,0
1c11d2d6828d,dev_a5ce7ffe,edge_device,0.24582608570538175,normal,none,0
c9e564e38c8f,svc_8e47b6dc,service_account,0.24582300651951988,normal,none,0
148e1942653a,svc_c0fa647c,service_account,0.24578522774359476,normal,none,0
0cead5bcb4f6,svc_2f8c9b0e,service_account,0.2457500142499156,normal,none,0
aada5cf1be1d,dev_ab5f9888,edge_device,0.24574764760949291,normal,none,0
2343454d70b0,dev_52556f96,edge_device,0.24569435112169297,normal,none,0
11476c71481e,dev_180f6880,edge_device,0.24564018497131063,normal,none,0
57a4d4720bb5,dev_a5ce7ffe,edge_device,0.2456143626237837,normal,none,0
5595a94d7453,dev_180f6880,edge_device,0.2455908455085058,normal,none,0
c2fc65963c95,dev_09c9cb1b,edge_device,0.2455614652857299,normal,none,0
2e8ea028a077,dev_09c9cb1b,edge_device,0.24555843629369212,normal,none,0
ce89316b6d9f,dev_1428c6b5,edge_device,0.24554571668387223,normal,none,0
2b7efb8f05cc,dev_a5ce7ffe,edge_device,0.2455222377564364,normal,none,0
0c6d9a8c4431,svc_2f8c9b0e,service_account,0.24551320060703788,normal,none,0
b33287acd005,dev_1428c6b5,edge_device,0.2454877676383932,normal,none,0
b16c5cc2a832,dev_52556f96,edge_device,0.24547880319626433,normal,none,0
1acf29120276,dev_52556f96,edge_device,0.24544412798279594,normal,none,0
990d4b8525d3,svc_8e47b6dc,service_account,0.24536365652700853,normal,none,0
767453892b83,svc_8e47b6dc,service_account,0.2453420956612499,normal,none,0
46948900bcd8,dev_1428c6b5,edge_device,0.24523241243148972,normal,none,0
92d4ce3a6eb3,dev_a5ce7ffe,edge_device,0.24519072429564545,normal,none,0
5cc45284c46b,dev_a5ce7ffe,edge_device,0.24518819038606582,normal,none,0
20f662f20c1a,svc_2f8c9b0e,service_account,0.2451514606723697,normal,none,0
58d59a3d365e,svc_c0fa647c,service_account,0.24514900173244214,normal,none,0
b4c55a6a3f94,dev_1428c6b5,edge_device,0.24511251911470028,normal,none,0
37049553d92b,svc_c0fa647c,service_account,0.2451013374241525,normal,none,0
1a2e1a02203e,svc_2f8c9b0e,service_account,0.2450505786305196,normal,none,0
9932d889ca1f,dev_52556f96,edge_device,0.2449963393476454,normal,none,0
d500198dc6a4,dev_ab5f9888,edge_device,0.24491657532366337,normal,none,0
1500a1ab7ada,user_850ca2b6,user,0.244905515751571,normal,none,0
7078e805423b,dev_a5ce7ffe,edge_device,0.24484213087564546,normal,none,0
71e97f1fcb44,dev_09c9cb1b,edge_device,0.24466991603278673,normal,none,0
692ef46c3a1e,dev_a5ce7ffe,edge_device,0.2446368016608406,normal,none,0
68fd835c7e09,dev_1428c6b5,edge_device,0.24451877435058939,normal,none,0
ef7fa2608754,dev_09c9cb1b,edge_device,0.24445966912976277,normal,none,0
b893e99a0cd7,dev_a5ce7ffe,edge_device,0.2443889025724373,normal,none,0
f419654b689f,dev_a5ce7ffe,edge_device,0.24437864701869214,normal,none,0
e76a5dc7cb8f,dev_52556f96,edge_device,0.2443694412382189,normal,none,0
5b9412142c7f,dev_52556f96,edge_device,0.24425422773621633,normal,none,0
2e64be612ae9,dev_5db0d72f,edge_device,0.24423011381524193,normal,none,0
faf90dcc259f,dev_180f6880,edge_device,0.24418367034634914,normal,none,0
813a72fb925b,dev_1428c6b5,edge_device,0.2441757933964718,normal,none,0
5ca440175346,dev_a5ce7ffe,edge_device,0.24416949167429045,normal,none,0
ee690a314d9a,dev_a5ce7ffe,edge_device,0.24415447065571455,normal,none,0
6af0ba00cb78,dev_1428c6b5,edge_device,0.2441100156104252,normal,none,0
43cecfbea1a5,dev_180f6880,edge_device,0.24409671023805124,normal,none,0
7273ace9ebcd,dev_a5ce7ffe,edge_device,0.24409369559229752,normal,none,0
56c084948b23,svc_2f8c9b0e,service_account,0.24404927476110186,normal,none,0
7313b714a9ce,svc_c0fa647c,service_account,0.24403405191587169,normal,none,0
dd84a16fca54,dev_a5ce7ffe,edge_device,0.24401835661193355,normal,none,0
5c549a9a9c3e,user_1a61615c,user,0.24400979107806817,normal,none,0
4b99423056f1,svc_557cd228,service_account,0.24396108740124578,normal,none,0
4407db4ae3a5,dev_1428c6b5,edge_device,0.24395536880563193,normal,none,0
e9257a3a4259,dev_1428c6b5,edge_device,0.24395228722206433,normal,none,0
895ee77c8e38,svc_557cd228,service_account,0.24392273961060354,normal,none,0
f9a09c1d87ad,dev_5db0d72f,edge_device,0.24390436896731796,normal,none,0
0cabad55bf46,dev_5db0d72f,edge_device,0.24389335670082263,normal,none,0
93feb0807a51,dev_1428c6b5,edge_device,0.2438615965070665,normal,none,0
14ba271d15ee,dev_52556f96,edge_device,0.243784028962572,normal,none,0
5050af549e53,svc_557cd228,service_account,0.2437821811032114,normal,none,0
03755b3b74b6,dev_a5ce7ffe,edge_device,0.2437682909351569,normal,none,0
3aac9ca587ed,dev_a5ce7ffe,edge_device,0.2437543743544137,normal,none,0
c1ba8728c366,user_ff26c9ec,user,0.2437469434899245,normal,none,0
24ab8fb79753,dev_a5ce7ffe,edge_device,0.2437007107634147,normal,none,0
764dc79e8ded,svc_2f8c9b0e,service_account,0.2436954841561939,normal,none,0
a1fb4486e244,dev_a5ce7ffe,edge_device,0.24369427409374403,normal,none,0
f24035c05388,dev_a5ce7ffe,edge_device,0.24368340942180527,normal,none,0
5f445a6c3120,dev_1428c6b5,edge_device,0.24351421318491207,normal,none,0
fdb97f020395,dev_1428c6b5,edge_device,0.24350960925780543,normal,none,0
e5beb9bceddb,dev_ab5f9888,edge_device,0.24346429130807143,normal,none,0
2aa954d7c11b,dev_a5ce7ffe,edge_device,0.243338930214918,normal,none,0
1563ffb184c9,user_471233c5,user,0.2433147516014993,normal,none,0
644a1bdbdbe3,user_70658c5a,user,0.2431514733163773,normal,none,0
d85c6fc4e5fd,svc_8e47b6dc,service_account,0.24314668545241042,normal,none,0
b3643e090b48,dev_1428c6b5,edge_device,0.24306499654435387,normal,none,0
56602c842b81,dev_52556f96,edge_device,0.2430484118687484,normal,none,0
9f12641aec8b,dev_ab5f9888,edge_device,0.24303583815423202,normal,none,0
ca29e9dcdb40,dev_5db0d72f,edge_device,0.24302672247889914,normal,none,0
66cabdcd1746,svc_8e47b6dc,service_account,0.24298929612768286,normal,none,0
3be912a6a2e5,dev_a5ce7ffe,edge_device,0.24294407064369927,normal,none,0
978c4d230ca5,user_9f48adab,user,0.24292215473373627,normal,none,0
cca09b4b2dab,svc_c0fa647c,service_account,0.2428959705856354,normal,none,0
4cc6f948c995,dev_a5ce7ffe,edge_device,0.2428402309143996,normal,none,0
31a3009380ed,dev_1428c6b5,edge_device,0.24281698584528302,normal,none,0
4c16f3a21d74,dev_09c9cb1b,edge_device,0.242804704253432,normal,none,0
99b5a53d6e98,user_d8a3b805,user,0.242804704253432,normal,none,0
474b3aa4e831,dev_52556f96,edge_device,0.24278626510939819,normal,none,0
5caea1f355f7,dev_09c9cb1b,edge_device,0.24278561287049616,normal,none,0
44a07b129ef8,dev_ab5f9888,edge_device,0.24274361330770794,normal,none,0
3ab627daf4c8,dev_a5ce7ffe,edge_device,0.2426961599931885,normal,none,0
8e0c52e1db96,dev_52556f96,edge_device,0.24269343595273235,normal,none,0
15f4943560d1,dev_a5ce7ffe,edge_device,0.2426448360057476,normal,none,0
095912b50a43,user_4c67d7fa,user,0.2425962634727617,normal,none,0
6ee7f506aa71,dev_1428c6b5,edge_device,0.24254477950167821,normal,none,0
2524612c8836,user_05fb4741,user,0.24254469625943914,normal,none,0
da13a4903170,svc_557cd228,service_account,0.24248545983207778,normal,none,0
5739efbf886d,dev_ab5f9888,edge_device,0.2424764948573156,normal,none,0
129fc75ea14b,user_9b81f6fa,user,0.24242189041063722,normal,none,0
56d395a1cc44,dev_1428c6b5,edge_device,0.24234892105797598,normal,none,0
4228cd104fc1,dev_ab5f9888,edge_device,0.2423078442488353,normal,none,0
02babc63b499,dev_1428c6b5,edge_device,0.24229613073070078,normal,none,0
07725789355c,svc_557cd228,service_account,0.24225818615363318,normal,none,0
fdbffe1b5411,user_ff26c9ec,user,0.2422573901168557,normal,none,0
cec546788575,svc_8e47b6dc,service_account,0.24223914641417302,normal,none,0
1383b8083592,dev_1428c6b5,edge_device,0.24221928752655972,normal,none,0
15745db6fe3b,dev_a5ce7ffe,edge_device,0.24217965230146501,normal,none,0
2da257299eab,svc_c0fa647c,service_account,0.24214839243834943,normal,none,0
4db7684dce27,dev_52556f96,edge_device,0.2421273927998636,normal,none,0
d17491d18ae9,user_4c67d7fa,user,0.24196263425058157,normal,none,0
f504bcc10acf,dev_a5ce7ffe,edge_device,0.24195402217806106,normal,none,0
137b31c74914,dev_a5ce7ffe,edge_device,0.24193833684954086,normal,none,0
318f0cf3c993,dev_1428c6b5,edge_device,0.24191580661709422,normal,none,0
9c8fc24df073,dev_180f6880,edge_device,0.24190772417587478,normal,none,0
aac08eda9478,dev_1428c6b5,edge_device,0.24190408235139924,normal,none,0
e64adc9e941f,user_54489d7e,user,0.24182498617135234,normal,none,0
