session_id,entity_id,entity_type,risk_score,detection_method,if_risk_score,seq_risk_score,label,anomaly_type,is_cold_start
58458ad5a4d8,user_70658c5a,user,0.9429682436811406,sequence_lstm,0.4750836048309347,2.4290453e-06,normal,none,0
d1b144627b19,dev_5db0d72f,edge_device,0.9429142363361417,sequence_lstm,0.5456214976806615,2.4289811e-06,normal,none,0
bd77e73fc2d5,user_5d08b4fd,user,0.9428602289911427,sequence_lstm,0.1981867392768142,2.421265e-06,normal,none,0
49a8b2ba5bff,user_d8a3b805,user,0.9428062216461439,sequence_lstm,0.1451526172204252,2.42026e-06,normal,none,0
413a5f70f0f1,user_54489d7e,user,0.942752214301145,sequence_lstm,0.2535736368055666,2.4138224e-06,normal,none,0
396e14c27a1e,user_70658c5a,user,0.942698206956146,sequence_lstm,0.2202035864822961,2.3993152e-06,normal,none,0
10e87884ef92,dev_1428c6b5,edge_device,0.9426441996111471,sequence_lstm,0.5810907566835376,2.391369e-06,normal,none,0
e0af68abe87e,dev_1428c6b5,edge_device,0.9425901922661482,sequence_lstm,0.4048451627696761,2.389667e-06,normal,none,0
5c549a9a9c3e,user_1a61615c,user,0.9425361849211493,sequence_lstm,0.2440097910780681,2.3883845e-06,normal,none,0
85440e5f2c1f,dev_09c9cb1b,edge_device,0.9424821775761504,sequence_lstm,0.5905160689774412,2.3863386e-06,normal,none,1
ee73896328f6,dev_5db0d72f,edge_device,0.9424281702311514,sequence_lstm,0.1252705702681204,2.3825673e-06,normal,none,0
0bfd3c27d7a7,user_48d8b851,user,0.9423741628861525,sequence_lstm,0.6413059274510953,2.38199e-06,normal,none,0
95816969f467,user_9b81f6fa,user,0.9423201555411536,sequence_lstm,0.0774944519180436,2.3780995e-06,normal,none,0
d2a7bd1fe9c3,user_48d8b851,user,0.9422661481961547,sequence_lstm,0.5858421191276223,2.3737123e-06,normal,none,0
8f271a590ae9,dev_5db0d72f,edge_device,0.9422121408511558,sequence_lstm,0.3160514834919424,2.369436e-06,normal,none,0
4bdadf555c1a,user_48d8b851,user,0.9421581335061568,sequence_lstm,0.5156521783032275,2.3607731e-06,normal,none,0
116d39305e8a,dev_ab5f9888,edge_device,0.9421041261611579,sequence_lstm,0.6706639060711863,2.3593252e-06,normal,none,0
68d285f6414c,user_9b81f6fa,user,0.942050118816159,sequence_lstm,0.5152396328529695,2.3587543e-06,normal,none,0
0bd592b16732,user_d8a3b805,user,0.94199611147116,sequence_lstm,0.3385576704787302,2.3521716e-06,normal,none,0
5a0ad23ec7e8,user_54489d7e,user,0.9419421041261612,sequence_lstm,0.3763525736874841,2.3477478e-06,normal,none,0
df2dc07739cd,user_4c67d7fa,user,0.9418880967811623,sequence_lstm,0.4156972715753813,2.3464381e-06,normal,none,0
a48022ed8b43,user_48d8b851,user,0.9418340894361633,sequence_lstm,0.600217361331564,2.3457162e-06,normal,none,0
417c13add5aa,user_54489d7e,user,0.9417800820911644,sequence_lstm,0.5714909880128086,2.3368605e-06,normal,none,0
1563f67626ba,user_70658c5a,user,0.9417260747461654,sequence_lstm,0.3206823899706692,2.330868e-06,normal,none,0
e45526e1e166,user_54489d7e,user,0.9416720674011666,sequence_lstm,0.1680999566322618,2.3264113e-06,normal,none,0
98850c4cbcf4,user_70658c5a,user,0.9416180600561677,sequence_lstm,0.588486027192196,2.3161067e-06,normal,none,0
21119cacf56a,user_54489d7e,user,0.9415640527111687,sequence_lstm,0.2369377419012812,2.315262e-06,normal,none,0
796ce4628d04,user_df0bfbcc,user,0.9415100453661698,sequence_lstm,0.1077461033219364,2.3130028e-06,normal,none,0
310f65115fec,user_48d8b851,user,0.9414560380211708,sequence_lstm,0.4590820760673436,2.3124585e-06,normal,none,0
50211ee3af8d,user_4c67d7fa,user,0.941402030676172,sequence_lstm,0.0335648732799916,2.3113384e-06,normal,none,0
4bc5bb24651b,dev_1428c6b5,edge_device,0.9413480233311731,sequence_lstm,0.4798406988811122,2.3109621e-06,normal,none,0
30a7c58dd517,user_4c67d7fa,user,0.9412940159861741,sequence_lstm,0.0797380225911857,2.308832e-06,normal,none,0
bd3290c40bcd,dev_5db0d72f,edge_device,0.9412400086411752,sequence_lstm,0.1212285695518238,2.3000557e-06,normal,none,0
17e815ace266,user_b3163d00,user,0.9411860012961762,sequence_lstm,0.3971181099908543,2.2987244e-06,normal,none,0
2a8c1522a2e5,user_54489d7e,user,0.9411319939511774,sequence_lstm,0.354086261639938,2.288596e-06,normal,none,0
43111aeba6ec,user_9b81f6fa,user,0.9410779866061785,sequence_lstm,0.4658064781868042,2.2858746e-06,normal,none,0
6e45f1246c5f,user_471233c5,user,0.9410239792611795,sequence_lstm,0.1195612737199931,2.2855547e-06,normal,none,0
4271f6c0affe,user_9b81f6fa,user,0.9409699719161806,sequence_lstm,0.2361960600055636,2.2793213e-06,normal,none,0
1a9019f0b40d,user_5d08b4fd,user,0.9409159645711817,sequence_lstm,0.6393012283022814,2.2703887e-06,anomaly,impossible_travel,0
6405c131c67c,user_5d08b4fd,user,0.9408619572261827,sequence_lstm,0.0619408208680551,2.2684683e-06,normal,none,0
812293aa1747,user_df0bfbcc,user,0.9408079498811839,sequence_lstm,0.2483365494180224,2.2629217e-06,normal,none,0
59e90c8fc185,user_05fb4741,user,0.9407539425361849,sequence_lstm,0.2267970303456283,2.2627476e-06,normal,none,0
08abb49b38de,dev_52556f96,edge_device,0.940699935191186,sequence_lstm,0.5663995622920013,2.253309e-06,normal,none,0
8e4c560b28f4,dev_ab5f9888,edge_device,0.9406459278461871,sequence_lstm,0.5404828802534342,2.2519293e-06,normal,none,0
3ec15c1cd267,user_70658c5a,user,0.9405919205011881,sequence_lstm,0.3067360349001188,2.2468478e-06,normal,none,0
8fce09219202,user_ff26c9ec,user,0.9405379131561893,sequence_lstm,0.3222838270965333,2.2466256e-06,normal,none,0
7331dd251122,user_b3163d00,user,0.9404839058111903,sequence_lstm,0.3395682778496456,2.2227687e-06,normal,none,0
476ae8d2fea7,user_8726aaaf,user,0.9404298984661914,sequence_lstm,0.7187501396869398,2.222688e-06,normal,none,0
9c97574c117e,user_df0bfbcc,user,0.9403758911211925,sequence_lstm,0.0684476510120364,2.2103834e-06,normal,none,0
8d326f1b6a53,dev_ab5f9888,edge_device,0.9403218837761935,sequence_lstm,0.472316780684637,2.207119e-06,normal,none,0
310eec7f3fe4,user_54489d7e,user,0.9402678764311947,sequence_lstm,0.0216870353320379,2.1987357e-06,normal,none,0
f2aa34c72412,user_48d8b851,user,0.9402138690861958,sequence_lstm,0.5194135916584078,2.1975577e-06,normal,none,0
417350871c81,dev_ab5f9888,edge_device,0.9401598617411968,sequence_lstm,0.2731080848345164,2.1947678e-06,normal,none,0
47d2f2c9fca2,dev_52556f96,edge_device,0.9401058543961979,sequence_lstm,0.1213399922798436,2.1897108e-06,normal,none,0
2966fc809944,user_48d8b851,user,0.9400518470511989,sequence_lstm,0.4254366830232099,2.1892968e-06,normal,none,0
987426bda301,dev_52556f96,edge_device,0.9399978397062,sequence_lstm,0.0257500635897368,2.1782773e-06,normal,none,0
014fb1a988ce,user_70658c5a,user,0.9399438323612012,sequence_lstm,0.1458396854614016,2.176528e-06,normal,none,0
24aaa2fdeff9,svc_2f8c9b0e,service_account,0.9398898250162022,sequence_lstm,0.0902739175204934,2.1753601e-06,normal,none,0
0d39afaa90c0,user_5d08b4fd,user,0.9398358176712033,sequence_lstm,0.0953396602050669,2.1736078e-06,normal,none,0
66faf0f69e8b,user_1a61615c,user,0.9397818103262043,sequence_lstm,0.1107751871321115,2.1723224e-06,normal,none,0
496892c26b6d,user_9b81f6fa,user,0.9397278029812054,sequence_lstm,0.1332548339165589,2.1708956e-06,normal,none,0
408526302835,user_850ca2b6,user,0.9396737956362066,sequence_lstm,0.0796271707448094,2.1628937e-06,normal,none,0
d4a31923c9f6,user_54489d7e,user,0.9396197882912076,sequence_lstm,0.3860741926236329,2.16243e-06,normal,none,0
a6be9be4a9c2,svc_2f8c9b0e,service_account,0.9395657809462087,sequence_lstm,0.1241242069079465,2.1578057e-06,normal,none,0
28d42d0b6866,dev_5db0d72f,edge_device,0.9395117736012097,sequence_lstm,0.0905798196693346,2.1558453e-06,normal,none,0
6c8270c1da52,user_5d08b4fd,user,0.9394577662562108,sequence_lstm,0.0531643652365173,2.154808e-06,normal,none,0
23e4cc030cd7,user_471233c5,user,0.939403758911212,sequence_lstm,0.3289356345958789,2.1486674e-06,normal,none,0
c2e80a0bd64f,user_5d08b4fd,user,0.939349751566213,sequence_lstm,0.070454581143109,2.1475996e-06,normal,none,0
2ca09b628580,user_5d08b4fd,user,0.9392957442212141,sequence_lstm,0.9194051666209916,2.135762e-06,normal,none,1
7a2bc490bcb8,user_48d8b851,user,0.9392417368762151,sequence_lstm,0.1296764817896179,2.134355e-06,normal,none,0
af5b9ef024f8,user_4c67d7fa,user,0.9391877295312162,sequence_lstm,0.4458941867723576,2.1334874e-06,normal,none,0
fd97dee0b6de,user_850ca2b6,user,0.9391337221862174,sequence_lstm,0.0336211514383619,2.1324026e-06,normal,none,0
0defb3c27113,user_b3163d00,user,0.9390797148412184,sequence_lstm,0.6858611795501001,2.1318856e-06,anomaly,brute_force,0
80d15d548ac6,dev_ab5f9888,edge_device,0.9390257074962195,sequence_lstm,0.1847542259151235,2.1318447e-06,normal,none,0
5322d3087538,user_48d8b851,user,0.9389717001512206,sequence_lstm,0.1077915647840712,2.1306769e-06,normal,none,0
045327335f82,user_54489d7e,user,0.9389176928062216,sequence_lstm,0.0599161377978027,2.1299907e-06,normal,none,0
cb1c448eae23,dev_1428c6b5,edge_device,0.9388636854612227,sequence_lstm,0.332166006506748,2.1296405e-06,normal,none,0
35a80cfc8a0e,user_48d8b851,user,0.9388096781162238,sequence_lstm,0.105598593833834,2.1195597e-06,normal,none,0
83475534a0a2,user_54489d7e,user,0.9387556707712249,sequence_lstm,0.1049702002615163,2.1092596e-06,normal,none,0
98c86dab48b9,dev_5db0d72f,edge_device,0.938701663426226,sequence_lstm,0.0705738349299386,2.1074413e-06,normal,none,0
ab40305153d0,user_9f48adab,user,0.938647656081227,sequence_lstm,0.3026042832553663,2.1032185e-06,normal,none,0
7425e72e5fb6,user_d8a3b805,user,0.9385936487362281,sequence_lstm,0.2209421751390957,2.1027686e-06,normal,none,0
dea86bdd8cab,user_5d08b4fd,user,0.9385396413912293,sequence_lstm,0.5508346663890838,2.10223e-06,anomaly,credential_stuffing,0
ca52e63fb782,user_471233c5,user,0.9384856340462303,sequence_lstm,0.4797776685362473,2.102032e-06,anomaly,impossible_travel,0
35506b7b71dc,user_9b81f6fa,user,0.9384316267012314,sequence_lstm,0.1838308169765454,2.0982266e-06,normal,none,0
c45d61a9b42c,user_48d8b851,user,0.9383776193562324,sequence_lstm,0.250714901289545,2.0938303e-06,normal,none,0
c7a08bb04edb,user_df0bfbcc,user,0.9383236120112335,sequence_lstm,0.5244198767477668,2.087995e-06,normal,none,0
8f068d5b8004,user_70658c5a,user,0.9382696046662347,sequence_lstm,0.3137577841606407,2.0834743e-06,normal,none,0
9fba59ae12ad,user_9b81f6fa,user,0.9382155973212357,sequence_lstm,0.2895128312591036,2.0826087e-06,normal,none,0
68e7781afd00,dev_1428c6b5,edge_device,0.9381615899762368,sequence_lstm,0.6531826573719659,2.0716036e-06,normal,none,0
95505b9b8b5d,dev_ab5f9888,edge_device,0.9381075826312378,sequence_lstm,0.4223612744828463,2.0709113e-06,normal,none,0
f77c13c29c0b,dev_1428c6b5,edge_device,0.9380535752862389,sequence_lstm,0.4488964960256518,2.0708237e-06,normal,none,0
3a89eaa59ed8,user_5d08b4fd,user,0.93799956794124,sequence_lstm,0.0080030051901752,2.0692573e-06,normal,none,0
eba5a028163a,svc_2f8c9b0e,service_account,0.9379455605962411,sequence_lstm,0.3607261093424596,2.0691095e-06,normal,none,0
5655f8ba434e,user_70658c5a,user,0.9378915532512422,sequence_lstm,0.1215000820791797,2.0679656e-06,normal,none,0
079be3a45fe3,svc_557cd228,service_account,0.9378375459062432,sequence_lstm,0.3864463857018657,2.0624059e-06,normal,none,0
87f665b7dc64,svc_8e47b6dc,service_account,0.9377835385612443,sequence_lstm,0.3584194248452966,2.060662e-06,normal,none,0
2caa429e45c8,dev_1428c6b5,edge_device,0.9377295312162454,sequence_lstm,0.4459391280717336,2.0592213e-06,normal,none,0
c3a493478679,user_1a61615c,user,0.9376755238712465,sequence_lstm,0.445858875430495,2.0517869e-06,normal,none,0
de2ba34d0f31,dev_52556f96,edge_device,0.9376215165262476,sequence_lstm,0.0842976655511105,2.0484783e-06,normal,none,0
3284bb36b2e8,dev_ab5f9888,edge_device,0.9375675091812486,sequence_lstm,0.298706652838048,2.0461553e-06,normal,none,0
f5cf57fdc3ec,dev_1428c6b5,edge_device,0.9375135018362497,sequence_lstm,0.4955577484643972,2.0445248e-06,normal,none,0
5ca9084c0baf,svc_557cd228,service_account,0.9375,cold_start_isolation_forest,0.9104320326577632,,normal,none,1
4782ccb78a29,dev_180f6880,edge_device,0.9374594944912508,sequence_lstm,0.1551445112224596,2.0366026e-06,normal,none,0
9cd69e8e3dc0,dev_52556f96,edge_device,0.9374054871462519,sequence_lstm,0.051545671135125,2.036061e-06,normal,none,0
2484fb5e4bfe,user_48d8b851,user,0.937351479801253,sequence_lstm,0.622334690486854,2.0360578e-06,normal,none,0
f82cb38a8ebc,user_05fb4741,user,0.937297472456254,sequence_lstm,0.3002944233555089,2.0358111e-06,normal,none,0
25bd62ee42f1,user_4c67d7fa,user,0.9372434651112551,sequence_lstm,0.2475773082754213,2.0350865e-06,normal,none,0
d0e982c4840f,user_05fb4741,user,0.9371894577662562,sequence_lstm,0.234796476171689,2.032709e-06,normal,none,0
a75b6b27a555,user_471233c5,user,0.9371354504212573,sequence_lstm,0.0959384035146938,2.0307127e-06,normal,none,0
5bab01905b99,user_1a61615c,user,0.9370814430762584,sequence_lstm,0.5074280873228436,2.0298269e-06,normal,none,0
462e7b34dffb,dev_180f6880,edge_device,0.9370274357312595,sequence_lstm,0.5785249870711152,2.029199e-06,normal,none,0
dcd5b532d0b1,user_48d8b851,user,0.9369734283862605,sequence_lstm,0.4589030267687584,2.0281002e-06,normal,none,0
febf748d68e0,user_54489d7e,user,0.9369194210412616,sequence_lstm,0.3671469816907949,2.0278253e-06,normal,none,0
0e76ec44c30a,user_4c67d7fa,user,0.9368654136962626,sequence_lstm,0.5971599392706355,2.0238717e-06,normal,none,0
483a6e0632ab,user_48d8b851,user,0.9368114063512638,sequence_lstm,0.1106114151653956,2.0216994e-06,normal,none,0
9677b4501dce,dev_1428c6b5,edge_device,0.9367573990062649,sequence_lstm,0.4928107317083955,2.021654e-06,normal,none,0
5fa3def05153,user_ff26c9ec,user,0.9367033916612659,sequence_lstm,0.1049435809901645,2.0206223e-06,normal,none,0
9b382ba62055,dev_5db0d72f,edge_device,0.936649384316267,sequence_lstm,0.0501070586191182,2.015786e-06,normal,none,0
c24ae4d68066,user_5d08b4fd,user,0.936595376971268,sequence_lstm,0.146440343696829,2.0114164e-06,normal,none,0
14ddd4df1601,user_05fb4741,user,0.9365413696262692,sequence_lstm,0.0684598360938609,2.0101368e-06,normal,none,0
698d0d6429fb,dev_180f6880,edge_device,0.9364873622812703,sequence_lstm,0.09058049793954,2.0096816e-06,normal,none,0
6c3c3e396ae4,dev_ab5f9888,edge_device,0.9364333549362713,sequence_lstm,0.5138312662550212,2.004276e-06,normal,none,0
8f523773b876,svc_76897e89,service_account,0.9363793475912724,sequence_lstm,0.4855654732421972,1.9969689e-06,normal,none,0
2037be1ec383,dev_1428c6b5,edge_device,0.9363253402462735,sequence_lstm,0.5680399258399318,1.9933868e-06,normal,none,0
f2d3710694a4,user_f4151d50,user,0.9362713329012746,sequence_lstm,0.2636690643520702,1.985623e-06,normal,none,0
cf40b37c100e,user_471233c5,user,0.9362173255562757,sequence_lstm,0.2394269201985935,1.9827355e-06,normal,none,0
c0cb7e289fc7,dev_ab5f9888,edge_device,0.9361633182112767,sequence_lstm,0.4329531308241991,1.9808813e-06,normal,none,0
ebc9e0dd6360,user_54489d7e,user,0.9361093108662778,sequence_lstm,0.1361749341268245,1.979845e-06,normal,none,0
daeb4ed13f25,dev_ab5f9888,edge_device,0.9360553035212789,sequence_lstm,0.0702478243054686,1.9778317e-06,normal,none,0
b2788884c660,dev_ab5f9888,edge_device,0.93600129617628,sequence_lstm,0.5254069441104726,1.975346e-06,normal,none,0
db13bbfd63fe,user_8726aaaf,user,0.9359472888312811,sequence_lstm,0.3273753110216313,1.9736178e-06,normal,none,0
366b78bd0fef,user_f4151d50,user,0.9358932814862821,sequence_lstm,0.063305512465688,1.970347e-06,normal,none,0
81b61cc17ae9,user_850ca2b6,user,0.9358392741412832,sequence_lstm,0.1627089573647062,1.9641104e-06,normal,none,0
9ca8a835e8be,user_471233c5,user,0.9357852667962843,sequence_lstm,0.4116355892971247,1.9628822e-06,normal,none,0
6c62b28a472c,user_df0bfbcc,user,0.9357312594512853,sequence_lstm,0.0643888943265661,1.9619126e-06,normal,none,0
a13301c923de,user_70658c5a,user,0.9356772521062865,sequence_lstm,0.1538605860154157,1.9546312e-06,normal,none,0
af64a6e33d12,dev_52556f96,edge_device,0.9356232447612876,sequence_lstm,0.0562314985768964,1.9520048e-06,normal,none,0
2ad320822110,user_05fb4741,user,0.9355692374162886,sequence_lstm,0.1884466078289348,1.9488914e-06,normal,none,0
23e3f8bef91f,user_f4151d50,user,0.9355152300712897,sequence_lstm,0.0653116889479718,1.947865e-06,normal,none,0
baecdd47a5bc,svc_8e47b6dc,service_account,0.9354612227262907,sequence_lstm,0.1194331566187824,1.9473955e-06,normal,none,0
62c8836402da,user_9b81f6fa,user,0.9354072153812919,sequence_lstm,0.2184816309663574,1.9458914e-06,normal,none,0
a89b3f12a10f,user_d8a3b805,user,0.935353208036293,sequence_lstm,0.1527405508001236,1.945189e-06,normal,none,0
fe95b3675a88,user_9b81f6fa,user,0.935299200691294,sequence_lstm,0.1091133413789128,1.943403e-06,normal,none,0
17d31b6216bb,user_5d08b4fd,user,0.9352451933462951,sequence_lstm,0.4219409721923341,1.9420227e-06,normal,none,0
4c502a6f323c,user_f4151d50,user,0.9351911860012961,sequence_lstm,0.2288102547466844,1.93615e-06,normal,none,0
c84b96dafcbc,user_5d08b4fd,user,0.9351371786562973,sequence_lstm,0.0437073927812344,1.9357199e-06,normal,none,0
ed2dc79cd4f6,user_ff26c9ec,user,0.9350831713112984,sequence_lstm,0.3872293439429274,1.9324011e-06,normal,none,0
825bb4b9ea29,dev_180f6880,edge_device,0.9350291639662994,sequence_lstm,0.0226161479416768,1.9303513e-06,normal,none,0
34792d4f871d,user_8726aaaf,user,0.9349751566213005,sequence_lstm,0.188640107447636,1.9294932e-06,normal,none,0
8f5781e6fad8,svc_2f8c9b0e,service_account,0.9349211492763015,sequence_lstm,0.3085173788755169,1.9294798e-06,normal,none,0
7a0750e88e79,dev_1428c6b5,edge_device,0.9348671419313026,sequence_lstm,0.4908962143965196,1.9276492e-06,normal,none,0
8977eb56e95d,dev_ab5f9888,edge_device,0.9348131345863038,sequence_lstm,0.5308794117857033,1.922562e-06,normal,none,0
735b118c438e,user_48d8b851,user,0.9347591272413048,sequence_lstm,0.1904897251432488,1.9207205e-06,normal,none,0
0805f3f06523,user_471233c5,user,0.9347051198963059,sequence_lstm,0.4043993569984567,1.9136644e-06,normal,none,0
d44e23612437,user_5d08b4fd,user,0.934651112551307,sequence_lstm,0.5287366949183762,1.9097026e-06,normal,none,0
8f19c44dde7d,user_471233c5,user,0.934597105206308,sequence_lstm,0.560749718058979,1.9063802e-06,normal,none,0
71b08c7ef32f,user_48d8b851,user,0.9345430978613092,sequence_lstm,0.3571504089214389,1.897851e-06,normal,none,0
e6e4247f4c5a,dev_ab5f9888,edge_device,0.9344890905163102,sequence_lstm,0.2757973414570844,1.8929385e-06,normal,none,0
2e06b66d98b5,user_3880f310,user,0.9344350831713113,sequence_lstm,0.312619053644319,1.8822878e-06,normal,none,0
824f9beb0fcd,user_70658c5a,user,0.9343810758263124,sequence_lstm,0.5044879107059881,1.8773528e-06,normal,none,0
648a08964984,dev_1428c6b5,edge_device,0.9343270684813134,sequence_lstm,0.4861007214360499,1.8756909e-06,normal,none,0
9f921f55d42d,dev_09c9cb1b,edge_device,0.9342730611363146,sequence_lstm,0.2231671725997493,1.8736347e-06,normal,none,0
02a288977ac2,user_d8a3b805,user,0.9342190537913156,sequence_lstm,0.098751361862431,1.871883e-06,normal,none,0
8ca4cdb2707e,dev_1428c6b5,edge_device,0.9341650464463167,sequence_lstm,0.2826139688965583,1.8674972e-06,normal,none,0
ed2da21f7c9b,user_48d8b851,user,0.9341110391013178,sequence_lstm,0.3297815291903412,1.8640326e-06,normal,none,0
b00a92949855,user_54489d7e,user,0.9340570317563188,sequence_lstm,0.2018422172425273,1.8634319e-06,normal,none,0
6a1e309ca8d0,user_54489d7e,user,0.93400302441132,sequence_lstm,0.1049405528513283,1.8599834e-06,normal,none,0
9eac8d13cf2a,dev_5db0d72f,edge_device,0.933949017066321,sequence_lstm,0.3463349242493354,1.8591228e-06,normal,none,0
3ad86e513b84,user_70658c5a,user,0.9338950097213221,sequence_lstm,0.4926645285727754,1.8570368e-06,normal,none,0
28c57c96fc4f,user_48d8b851,user,0.9338410023763232,sequence_lstm,0.6252300186456261,1.8564707e-06,normal,none,0
b558a838ac5b,user_05fb4741,user,0.9337869950313242,sequence_lstm,0.3995629423520814,1.8536763e-06,normal,none,0
b4e7a6c774e2,user_1a61615c,user,0.9337329876863253,sequence_lstm,0.1127189353303728,1.8531812e-06,normal,none,0
7a2009a72062,user_ff26c9ec,user,0.9336789803413265,sequence_lstm,0.2791196239082057,1.8523768e-06,normal,none,0
57c9386dcc91,user_5d08b4fd,user,0.9336249729963275,sequence_lstm,0.0387893758494301,1.8515196e-06,normal,none,0
be37fa6ef0bc,svc_2f8c9b0e,service_account,0.9335709656513286,sequence_lstm,0.1839667312985321,1.8477468e-06,normal,none,0
7b8e1a4498c0,dev_09c9cb1b,edge_device,0.9335169583063296,sequence_lstm,0.3628967816218501,1.8467547e-06,normal,none,0
cdedc96bdc91,dev_1428c6b5,edge_device,0.9334629509613307,sequence_lstm,0.4173600066348273,1.8441347e-06,normal,none,0
a1d22a5062f3,user_850ca2b6,user,0.9334089436163319,sequence_lstm,0.5534684102193879,1.8397441e-06,normal,none,0
23f23d529b4b,svc_2f8c9b0e,service_account,0.9333549362713329,sequence_lstm,0.3328739672408149,1.8396318e-06,normal,none,0
50ac734c3747,user_9b81f6fa,user,0.933300928926334,sequence_lstm,0.4897163194801426,1.8390878e-06,normal,none,0
dc44dc50be9b,user_b3163d00,user,0.933246921581335,sequence_lstm,0.1956483398642375,1.8384039e-06,normal,none,0
1cd02b6695d3,user_471233c5,user,0.9331929142363361,sequence_lstm,0.2053069756055062,1.8381609e-06,normal,none,0
257696b618f6,dev_ab5f9888,edge_device,0.9331389068913373,sequence_lstm,0.2264918550615861,1.8368388e-06,normal,none,0
217d69a73280,user_1a61615c,user,0.9330848995463383,sequence_lstm,0.5717447584146986,1.8340294e-06,normal,none,0
1b927fcef1c6,dev_ab5f9888,edge_device,0.9330308922013394,sequence_lstm,0.3580359882550403,1.8333689e-06,normal,none,0
4e0bdc855c0d,user_471233c5,user,0.9329768848563404,sequence_lstm,0.3435751330351524,1.8330143e-06,normal,none,0
d2b5c97e6d53,user_b3163d00,user,0.9329228775113415,sequence_lstm,0.102749351160324,1.8284671e-06,normal,none,0
28d402032e56,dev_09c9cb1b,edge_device,0.9328688701663426,sequence_lstm,0.1365823099358234,1.8282536e-06,normal,none,0
c4183d72cfed,user_9f48adab,user,0.9328148628213437,sequence_lstm,0.3958295013248709,1.8277868e-06,normal,none,0
dd86e1fc1870,user_850ca2b6,user,0.9327608554763448,sequence_lstm,0.2928385508786971,1.8251808e-06,normal,none,0
d7a7fad38345,user_8726aaaf,user,0.9327068481313459,sequence_lstm,0.5417421397519024,1.8241326e-06,normal,none,0
f5af41a8c0bf,user_471233c5,user,0.9326528407863469,sequence_lstm,0.1659034129343959,1.8229854e-06,normal,none,0
60b91e5b8e11,user_48d8b851,user,0.932598833441348,sequence_lstm,0.0891966428832675,1.8222659e-06,normal,none,0
41155863a31f,user_4c67d7fa,user,0.9325448260963491,sequence_lstm,0.4173158947526607,1.8211557e-06,normal,none,0
8f7e60e0caa5,user_54489d7e,user,0.9324908187513502,sequence_lstm,0.335490609508833,1.8178798e-06,normal,none,0
a78d61d98f2a,user_850ca2b6,user,0.9324368114063513,sequence_lstm,0.4764090913454785,1.8176262e-06,normal,none,0
44d11c087b5c,user_ff26c9ec,user,0.9323828040613523,sequence_lstm,0.1345017093049879,1.8165533e-06,normal,none,0
84c1cb291259,user_5d08b4fd,user,0.9323287967163534,sequence_lstm,0.530015798358787,1.8153399e-06,normal,none,0
715b3320685b,dev_ab5f9888,edge_device,0.9322747893713546,sequence_lstm,0.4273307606160826,1.8123634e-06,normal,none,0
1cc22e5bcb7d,user_48d8b851,user,0.9322207820263556,sequence_lstm,0.5538144956950212,1.8121165e-06,normal,none,0
2e7703ffdf50,user_ff26c9ec,user,0.9321667746813567,sequence_lstm,0.2651150188692057,1.8059735e-06,normal,none,0
666b87f42592,user_471233c5,user,0.9321127673363577,sequence_lstm,0.4408546249931873,1.8033695e-06,normal,none,0
0309e7c45344,user_471233c5,user,0.9320587599913588,sequence_lstm,0.3341540635849723,1.8027326e-06,normal,none,0
f79f760210cc,user_9f48adab,user,0.93200475264636,sequence_lstm,0.2832409679887028,1.8021398e-06,normal,none,0
154767decd21,user_1a61615c,user,0.931950745301361,sequence_lstm,0.136345096172775,1.7982202e-06,normal,none,0
cbfd410ce3c8,user_f4151d50,user,0.9318967379563621,sequence_lstm,0.2537272406912126,1.7966343e-06,normal,none,0
8f9876847e42,user_8726aaaf,user,0.9318427306113631,sequence_lstm,0.1234179202675073,1.7918413e-06,normal,none,0
548ba2169c17,svc_8e47b6dc,service_account,0.9317887232663642,sequence_lstm,0.1661493686293557,1.7775812e-06,normal,none,0
95dc478c3d95,user_8726aaaf,user,0.9317347159213653,sequence_lstm,0.3169815271205065,1.7765682e-06,normal,none,0
a3c632c936dd,svc_2f8c9b0e,service_account,0.9316807085763664,sequence_lstm,0.1780979745367058,1.7749849e-06,normal,none,0
d921fccd7ef0,user_471233c5,user,0.9316267012313675,sequence_lstm,0.46813097749548,1.7741567e-06,normal,none,0
dd35acf825cc,user_5d08b4fd,user,0.9315726938863685,sequence_lstm,0.5491003262687255,1.773788e-06,normal,none,0
5e59d27e119c,dev_5db0d72f,edge_device,0.9315186865413696,sequence_lstm,0.5593149614640854,1.7736961e-06,normal,none,0
678046b93033,dev_1428c6b5,edge_device,0.9314646791963707,sequence_lstm,0.6085164470320265,1.770237e-06,normal,none,0
dcce8018a41f,dev_52556f96,edge_device,0.9314106718513718,sequence_lstm,0.109843612887914,1.7692487e-06,normal,none,0
33806f6212af,svc_8e47b6dc,service_account,0.9313566645063729,sequence_lstm,0.3444921320835529,1.7691381e-06,normal,none,0
618a55576a47,user_9b81f6fa,user,0.931302657161374,sequence_lstm,0.1221752419388032,1.7675773e-06,normal,none,0
a94e3663f877,svc_8e47b6dc,service_account,0.931248649816375,sequence_lstm,0.1875378869618015,1.7675437e-06,normal,none,0
bac7a1f13bb5,user_8726aaaf,user,0.9311946424713761,sequence_lstm,0.1919176424676079,1.7673576e-06,normal,none,0
0acd756fe0de,svc_2f8c9b0e,service_account,0.9311406351263772,sequence_lstm,0.1332214643505695,1.7673486e-06,normal,none,0
294059892ebe,dev_1428c6b5,edge_device,0.9310866277813783,sequence_lstm,0.5267440729412906,1.7669585e-06,normal,none,0
