session_id,entity_id,entity_type,label,anomaly_type,predicted_type,predicted_confidence
79f81f40e5e5,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3313056813440946
a1e771fcd5b3,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.37057669638998836
481b627ba53f,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.36855997460106105
dcebaeb02d97,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.34593000990874306
2023d9d0d759,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3494367235949223
8fa81fd55631,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.36734523587392026
5a823cdd732c,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.2813663324618417
d9eb02a34fae,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4286739592891324
6e61d35f07a1,dev_0d2c7feb,edge_device,normal,none,lateral_movement,0.3310915685889639
2ca5ef8e225f,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.36685126822142505
cfee5cd1f07b,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4206511577265077
bbe2bd9399f7,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.40083307810786456
c0f6591e6233,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.49810787828216246
1029a9cd3dcc,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.3898433274930802
8aea6bd47278,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3065000873850554
8a8e50f83b56,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.396292125060396
191fa278efe9,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4092018710506585
7070d5dd1771,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.36246444363992686
34587a7125d7,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3882453407890697
812f0145f253,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4142883948202444
def1e1734750,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.423437473672948
0ec1d55b4651,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3525653371542287
af1b1074942b,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4260719804092435
237501f8cd80,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.36546619156371873
d8d6da3e4050,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.43684640043091455
29cbd46701b0,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4463858392575461
9dc5b81a5520,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3433159948442745
39d791ef9064,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.405989551804902
3b5f1af3949c,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.42838032028061757
842f898a3396,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4921586613548323
cdb1bade8b07,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4190694050293433
46ceca3138b9,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4950304562266272
4803caab8de9,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.42238296914520973
68109b182a01,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4016102038396026
9ac850fd9cb2,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3409633652074865
508bde50e726,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4675018580224842
7e1b32e45579,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4353824231399411
4a8a85cfe374,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.426356707532635
fe4afb5014ec,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.37352971475130003
44eaf6c84cc5,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3783342529223259
c99fd77078a8,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3931672818536608
62b7b67382d9,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4222506214369357
64530f16fa92,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4008866372351835
e2d4e4ab31d4,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3378391970148641
66d4c985d8d4,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4260719804092435
a4a36b19b5a7,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.33992444430465024
170c98179f3f,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.329340940960824
b7e2df52a1fa,dev_0d2c7feb,edge_device,normal,none,lateral_movement,0.31102784180950377
8d7a9f9f2220,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.36709142685832286
dd8f154a1613,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4007706387495792
a95a24087816,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.39570482024558196
1467f87ddc6e,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3473657228289604
d8acb1aacb4f,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.2653747394342319
5f974f81ba56,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3599179655511642
dee9ad04f2bb,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.5312793435625226
0fab93633feb,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.37967767875959724
41591653e9cd,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.36855997460106105
bb2d05fd549e,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.35385874507878007
53524eb9d3c1,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.36328626391206853
fc748ff7408a,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.2979091103113406
afa96a628a3b,dev_0d2c7feb,edge_device,normal,none,lateral_movement,0.3508787019020702
d045ecf222df,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3299100093720631
ef18631172e2,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3436683593124403
94470fb0958a,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3226326280745832
3068563880dd,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.31555476014021977
0a894068e6cd,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.32408376818870577
63da6ec1fdc2,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.316045695994914
18bcbe4b04a7,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.347315937754351
57c322627464,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.35845453478850164
4eb8fa2936e0,dev_0d2c7feb,edge_device,normal,none,lateral_movement,0.4179303630569939
a05332c0ecaf,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.3948100982686309
325eb207f841,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.32872585869040694
c7dabfb1326e,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.35767209359277957
f95994c5c70c,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3549609821085259
9f22c6c36abe,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3325214438639142
cc60e561c21b,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3745540056987314
af61e727a608,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.34388496310065964
e35e57687f74,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3521337727589703
3f313706119f,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3692723485639014
01bda8c20e3a,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3795927311889275
111d53ed17f0,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3314547771972476
23be465842a6,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3733593296350544
f4c2515671aa,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.48664030601780467
1ce7cbdaca29,dev_0d2c7feb,edge_device,normal,none,lateral_movement,0.548624983808289
65bcb2d1ab1b,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3978489082321735
e3676a99fb42,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.5129981548496764
06f612bb4043,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4795591150004872
36a2344deea9,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3824060884812892
b947dbadb341,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3646344871912495
3fbee424d133,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4463858392575461
430f9e2f617c,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.39006644720857814
032da8ffda2a,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3702508188184565
63cc038721d7,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.35005588550637384
a3c39c251329,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.41514698956710483
a0c391360da4,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.37159924137751965
7ac3b95817c0,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.40082429267896175
3ef4ad781a7d,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.5002854463624942
0df56909ba3a,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4223108274074878
b213a29f6f93,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.45713820967473956
95bed61b3b8f,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3344895712309656
f83378e071d4,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4276907280569708
ee650ec54a15,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.37492165471417893
15ad1232c64d,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.42669072805697084
9ba024ec6396,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.5041734601973886
ea49a7ec8c83,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.37959519094177624
ca7e0cc84ba6,dev_0d2c7feb,edge_device,normal,none,lateral_movement,0.3666343807974173
a70938857395,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.49889829273321046
6635cefcd9ec,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4251682055344483
ce4ab654c651,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.41814522928007297
e34051cdf67e,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3803352413296188
5adabe7c476c,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3316713759523288
542a93b744ae,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3931881873967393
31f1fb4dff11,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.34014549460531995
aa6458983cb6,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3880884356413275
d85a8571c346,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4685362969600875
01bf60f8b4e2,dev_0d2c7feb,edge_device,normal,none,lateral_movement,0.5276284155521497
5254a5ea677e,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4930624119398325
5121f802e5d5,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4335408917737206
5f4b6af7d9ee,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4112470498064791
d3c827b77e21,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.369908776601774
b32113f1fbc5,dev_0d2c7feb,edge_device,normal,none,lateral_movement,0.34424166440014775
36e61375b2fe,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3975713788368112
78d764681ba8,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.36338921883970715
c9a60f711a0c,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4795591150004872
72eea3a06347,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4678969970074212
758fc082941f,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.42060782913332556
8c0ac31d252d,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3172541331512545
a329f4fc3378,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.35219019444702776
e0f60640f7bc,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3272288979873707
c372554a6347,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3846701267369638
8fffcbdace9b,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4046342243127827
40e4347447e2,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3700762838610751
5842f99b7731,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3075202874488456
9cc29856ad10,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.48876617173070847
7b2fab773212,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.38609096704788554
30771d4cc9df,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3638175456414072
5551a1b963ff,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3851576337145522
0615fb7fca5d,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3584862284284206
21ed1f0bbee4,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.513344588006604
06c59103bd5e,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.5075731790192145
a37d242cafb6,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.33841774858383505
ad4e3c002d92,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3226732143129932
8392fc12c0bf,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.32052685729560443
eb260e2339db,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.3937904904254936
d76d03750018,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3114810338665651
2cc0fb08d7f3,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.35767209359277957
94141575c316,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.32227853181435273
3d4a3475c58f,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.34973187619148244
7c1cb8bc7775,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.339845742496166
8a586ddc0428,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3186409798309084
0377cd3c4572,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3226326280745832
07a94a0d7749,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4162580586849849
8809c1faf147,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.37213844770635907
99da68bdbea7,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3798410992405077
b4abda6d0a8e,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.42630953769483093
06739c3aa24a,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.31767527784472366
faafd2640424,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.31724573653432
574a2f2a3c56,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.2729210987087429
474750ef73b0,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3831459634601476
a7075f5a9167,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.42113229262246565
c0857fe60613,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4130515544357098
c1d2e2284d29,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3535074283834357
1cbde0949ea7,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3967847190429843
625effee62d1,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4766701632461577
17c2fda92555,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.47734597613707225
d712aec96ec0,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.40217777520783815
4ead1430a7dc,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3723447735129924
e177f82cb5b1,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3482845389280404
2e52664404c8,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3475070812902715
714e8ed18515,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.35850306928593983
ef9a5780297a,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3714889493808453
d8b91691a7d4,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.39638044421620106
7e768bb49824,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.39827687050626925
8bd2aed2bf74,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.43045368455034494
bcf3fbe59058,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3820495122707779
fdf2b3113f20,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3541086743055421
bcf1d6eaca81,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3681966843114367
e3e0987f2be2,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3580431981150659
97625c01d06d,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.49169712289329387
1f2b2f46e871,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.39827687050626925
18b05105798a,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4088613466766968
6b2126c179e5,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.40885423044743885
3d4807efe2e9,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.45044544012111665
e0c02de636d4,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4051863339046568
a9c3afabe589,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4238704364687865
1a9e28f37ef5,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.38847164148545416
6e7409b21e1e,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.5317819234434578
156a803d7138,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.39614468832707844
8b940f847875,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3825193448713063
c7b62e596af2,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3804944689375703
21ddc3a55020,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3762618576084429
7e68a568e01a,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3953287725368906
4aacdeb7416a,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.37466521583846574
c485f4930f4b,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.38885783342240915
04a40e3c53f2,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.31444082510881816
c91050949a88,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4272386470759102
330f9b74c844,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3972228202528832
770ee6a87885,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4805642336536125
73fed041d5c5,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.36734042645178283
cb0b62563662,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3272288979873707
4569994b3bf4,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4113994430659148
d2c1abb68200,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.36197873636938754
74b74533cd79,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3700259963017211
84a2abfed7b9,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.31165303696668084
9354d559fd7c,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3827576337145522
15d0f831778f,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.37203500204313145
737c4a2516c8,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.5485467338596381
0430a2c2e944,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3505440344244578
398cfeb00a30,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.37083409988027216
ea045fd37305,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4840662089363017
a76ae4077b27,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3369917816814569
6ad3cfa51483,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3388667816814569
a078e2e314f1,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3102679139739149
d4840f4bb6aa,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.31485177598520503
5834f5def540,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3756191721760907
e87a79bd3a12,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3615875586381021
47a3ec910dc5,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.35767209359277957
c2e2a4610fc2,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3683219552554265
4eed0b402d0c,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3344931084985319
fdde377d043e,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.27823503630621843
303e714fa8b5,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3315723480107613
3611d4b188f3,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3480512988844975
677a64bc33c6,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.43395863382079547
9876979a3e43,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3851576337145522
f9e17e52e818,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4937857795738458
dc6aef7b5453,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.35505413208436437
523d1ef3b225,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.43329196715412877
018a0b272c41,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.35407234856390135
1bdd017213ce,dev_0d2c7feb,edge_device,normal,none,lateral_movement,0.4168963554825851
8c6baf4b2e43,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.5685853665452996
c8496dfca5ac,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.36990223922576043
e9661518c41c,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.32707509015485087
c7221fe33c34,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3172541331512545
30ad85a296dd,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.39108379172706276
38be6bb207ee,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.35219019444702776
e90df4a83d42,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.33419365217364094
42a3df6da625,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.41590985451523355
7c3475a490f1,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4022692134956333
fc143601f5f4,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.40313237817752867
1c2b307a35cc,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4038302786535935
b1d3ef5f4554,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3528199842900903
a6e81504b86d,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3666172147386426
28354c436620,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.42411649873919643
24df320cc120,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.5353717835776252
3ae24434ad67,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4119072121207943
a0cdf3f0365b,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.37128967991887973
803ebce6d232,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.34769151818217797
bbd1a4c0896b,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.41350155580185316
669513599d95,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.40497111194038726
fca5c78d17b0,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3923379435017388
c0efcb9c390a,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.39402442471080357
adca6705e851,dev_0d2c7feb,edge_device,normal,none,lateral_movement,0.36394380327774023
fadaf225ec0f,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4513286858652158
2978675a655d,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4192429807998182
bb63fc240c55,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3743227425057325
df9e4060a964,dev_0d2c7feb,edge_device,normal,none,lateral_movement,0.34458381453944076
b0a6824e4e91,dev_0d2c7feb,edge_device,normal,none,lateral_movement,0.30973193834526813
afe4e105c2d2,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.38224408334607635
a2c9508cf09b,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.40163777860705396
45d0a8dbb1d3,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3550905286879387
932d3de42edb,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.30750890473570514
e37451449afd,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.39233104453959644
5f55396cbf82,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.355354172844513
8ce422afa1bf,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.5064853882398553
50aeb39b0efa,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.39402442471080357
d99dbce44a6b,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.5441084479842792
7ad66bb95210,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.39246734669674543
d368da541a2d,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3716802317198182
067ca848e0bc,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.5190992461686303
560a35318282,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.47275929643148734
23b9e2fea146,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3891068998223691
0dc438644a9c,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4198074751574121
ce5c87e6894e,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.38684348104370053
d1e5160cf3d2,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.41100201882176995
16cd3d5857a2,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.39289243743164
7faf1aab908a,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3633161994366136
0d71c9c0af29,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.40444700382258364
60c961bca1c7,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.39883394852032744
ed44f5a0ae76,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3971474673112627
df34c9331be0,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3993020590323501
db03f9bdd27e,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.39402442471080357
5e2fbdb6a9b4,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.4414308843025912
a79ebf59a37a,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3458540008702408
05314954477b,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.41514698956710483
48bdb1892eb2,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.42881690330192335
7a102a6b70df,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3745497180598692
ec9721e89538,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.34965212767824433
7a2c9bae9c29,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.38777898261810007
15a5b2b3bf1b,dev_0d2c7feb,edge_device,normal,none,low_and_slow_exfiltration,0.4819142401826672
d1a9fcb43cc8,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3637750153984416
d1c08dd8b443,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3534149533052621
d018167f6b56,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3460840088967913
2c4f66aacd11,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3560459556841864
7b45b089b56c,dev_0d2c7feb,edge_device,normal,none,device_spoofing,0.3354671060923036
e10add91eb5b,dev_0d2c7feb,edge_device,normal,none,impossible_travel,0.3608734573191433
